,listing_id,latitude,longitude
8578,7180815,40.7328,-74.0089
85781,6862183,40.7449,-73.9777
85783,6833187,40.7436,-73.9727
85788,6833137,40.7333,-73.975
85792,6914348,40.7452,-73.9916
85793,6936259,40.7742,-73.9475
85795,6880873,40.7539,-73.9677
858,7215169,40.7425,-73.9789
85800,6908818,40.7069,-74.0103
85806,6947618,40.8157,-73.9368
85808,6885183,40.7379,-73.9919
85810,6842544,40.7239,-73.9834
85811,6850928,40.773,-73.9558
85813,6946572,40.7793,-73.9492
85814,6893536,40.7728,-73.9591
85815,6889080,40.7317,-73.9821
85823,6873169,40.753,-73.9695
85824,6925236,40.7283,-73.9857
85828,6865064,40.7559,-73.9928
85829,6826835,40.7805,-73.9464
8583,7170256,40.776,-73.9839
85834,6931103,40.7213,-73.9822
85836,6917933,40.7334,-74.0047
85838,6869504,40.7615,-73.9602
8584,7118406,40.7176,-73.9531
85840,6819301,40.7301,-73.9865
85841,6853940,40.7448,-73.9919
85844,6884992,40.7686,-73.9867
85845,6834096,40.5956,-73.7555
85849,6943982,40.7072,-74.0074
8585,7115824,40.7476,-73.9965
85850,7670822,40.7295,-74.0029
85851,6815684,40.7404,-73.9795
85853,6944060,40.6301,-73.9432
85858,6922286,40.789,-73.9756
85863,6933563,40.7671,-73.9529
85865,6841033,40.7476,-73.9767
85875,6933639,40.7083,-74.0149
85876,6813812,40.7426,-73.951
85879,6843613,40.7752,-73.951
8588,7220197,40.8015,-73.9668
85882,6942928,40.7712,-73.9514
85887,6933401,40.7024,-74.0113
85888,6850352,40.7192,-73.9958
85889,6879817,40.781,-73.9529
8589,7102628,40.7424,-73.9999
85894,6851424,40.762,-73.9636
85896,6825055,40.6736,-73.9659
85897,6826115,40.7751,-73.9886
859,7130741,40.7334,-74.0047
85903,6847448,40.7928,-73.976
85906,6929930,40.6778,-73.9281
85908,6911376,40.7779,-73.9515
85910,6922464,40.7228,-73.9831
85916,6846794,40.7244,-73.9509
85917,6857771,40.6782,-73.9257
85922,6828655,40.7283,-73.9857
85926,6888970,40.6962,-73.9827
85928,6914877,40.7387,-74.0085
85929,6926070,40.7636,-73.9879
8593,7186431,40.6814,-73.9485
85934,6931978,40.7606,-73.9963
85938,6845231,40.7421,-73.9836
85939,6911286,40.8026,-73.9397
85941,6837890,40.7901,-73.9416
85942,6917814,40.7522,-74.0042
85943,6828761,40.78,-73.9521
85945,6884237,40.6927,-73.986
85946,6923037,40.7457,-73.9785
85947,6868095,40.7073,-74.0046
85949,6816397,40.8287,-73.9411
85950,6883171,40.7639,-73.9808
85951,6836692,40.7233,-73.9946
85952,6843980,40.7372,-73.9981
85956,6826889,40.7609,-73.986
85958,6922173,40.7401,-73.9887
85959,6831732,40.7106,-73.8148
85961,6812648,40.7301,-73.9927
85963,6860890,40.787,-73.9741
85967,6823921,40.7327,-73.9931
85968,6927110,40.7562,-73.9968
8597,7126202,40.7083,-74.0149
85971,6935474,40.7543,-73.9685
85975,6821129,40.7656,-73.9886
85988,6896366,40.7466,-73.9779
85989,6863636,40.776,-73.9831
8599,7180768,40.7586,-73.9838
85995,6946575,42.3459,-71.0794
85996,6897672,40.7446,-73.974
85997,6813847,40.7194,-73.9894
85998,6842711,40.711,-73.9677
85999,6915618,40.7831,-73.9712
86002,6942044,40.6661,-73.9882
86006,6831585,40.7646,-73.9751
86007,6817925,40.7733,-73.9812
86009,6843712,40.752,-73.9946
86011,6882647,40.7714,-73.9929
86013,6940170,40.8219,-73.9387
86016,6869447,40.7242,-73.9946
86018,6838913,40.7448,-73.986
86021,6823385,40.7689,-73.9548
86025,6833358,40.726,-73.9892
86027,6820943,40.7301,-73.9824
86034,6912578,40.7878,-73.9799
86039,6846766,40.7522,-73.9702
86041,6835904,40.686,-73.971
86048,6834871,40.7324,-74.0081
8605,7162397,40.7606,-73.9963
86051,6900816,40.6975,-73.995
86056,6919416,40.7705,-73.989
86057,6824024,40.7087,-74.0058
86062,6874967,40.7358,-73.9857
86064,6911292,40.716,-74.0148
86065,6889210,40.7465,-73.9565
86070,6899012,40.8231,-73.946
86071,6899984,40.8012,-73.9647
86077,6844256,40.7439,-73.9979
86078,6874171,40.6505,-73.9782
86079,6872846,40.7186,-73.9904
86081,6850920,40.8112,-73.958
86082,6908397,40.7967,-73.9485
86083,6879452,40.7329,-74.0046
86085,6907268,40.7399,-73.9812
86090,6860481,40.7111,-74.0055
86091,6866307,40.7476,-73.9732
86092,6879819,40.7481,-73.9564
86104,6926941,40.7795,-73.9792
86106,6910568,40.7284,-73.9858
86108,6835243,40.8008,-73.9544
8611,7171817,40.7488,-73.9734
86116,6846421,40.7479,-73.9739
86117,6895291,40.8198,-73.9578
86122,6910998,40.7771,-73.9505
86124,6860213,40.7465,-73.9957
86128,6880276,40.7496,-73.8904
86130,6925103,40.7666,-73.9874
86133,6925281,40.7298,-73.9871
86136,6851997,40.7588,-73.9918
86138,6861812,40.7402,-73.9796
86139,6912066,40.7645,-73.985
86142,6843242,40.854,-73.9308
86143,6873461,40.7095,-73.8302
86145,6853202,40.5795,-73.9578
86146,6906459,40.7714,-73.9929
86148,6943080,40.7538,-73.974
86149,6943759,40.726,-73.9901
86151,6947308,40.7231,-74.0045
86152,6814042,40.7283,-73.9857
86160,6879416,40.7767,-73.9455
86163,6904284,40.777,-73.9886
86164,6920746,40.7376,-73.9738
86165,6925862,40.7488,-73.9956
86169,6846561,40.718,-74.0112
86170,6859244,40.7718,-73.9508
86175,6925156,40.7713,-73.9538
86177,6872848,40.7186,-73.9826
86185,6937566,40.739,-73.9822
86186,6891467,40.7998,-73.9686
86187,6864494,40.7351,-73.9972
86188,6939750,40.7842,-73.948
86189,6938180,40.7522,-73.9702
86190,6893508,40.8014,-73.9647
86194,6840833,40.7664,-73.9914
86195,6920874,40.7957,-73.9708
86196,6845228,40.7594,-73.9712
86197,6918716,40.7645,-73.984
86198,6905141,40.7461,-73.9757
862,7157915,40.7984,-73.9683
8620,7112024,40.7654,-73.9773
86204,6863412,40.7384,-73.9811
86207,6817058,40.7749,-73.9482
8621,7143101,40.7084,-74.0057
86210,6884893,40.7283,-73.9829
86212,6855898,40.5765,-73.9554
86213,6844568,40.7796,-73.9528
86215,6894769,40.7801,-73.9544
86216,6818565,40.7046,-73.8694
86217,6865102,40.6941,-73.9829
86218,6895318,40.7488,-73.977
86220,6938443,40.7762,-73.9571
86222,6832308,40.7619,-73.9609
86226,6818408,40.7258,-73.9798
86227,6840682,40.6778,-73.9491
86228,6815428,40.7082,-73.9612
86231,6912001,40.8373,-73.9466
86233,6891794,40.7524,-73.9857
86235,6837763,40.7277,-74.0
86239,6902167,40.8028,-73.9647
86240,6869139,40.7529,-73.993
86241,6824670,40.7455,-73.9905
86242,6841026,40.7185,-73.9856
86243,6838190,40.8521,-73.9413
86249,6847217,40.7489,-73.9765
8625,7152251,40.7055,-73.9112
86251,6852122,40.7701,-73.9529
86252,6813637,40.7755,-73.9527
86256,7591883,40.7701,-73.9678
86261,6930382,40.8229,-73.9472
86266,6917050,40.7216,-73.9819
86268,6819957,40.68,-73.9184
86270,6820330,40.7692,-73.9525
86272,6933209,40.7447,-73.9741
86273,6865741,40.7047,-74.0076
86275,6841707,40.8281,-73.9409
86276,6866165,40.7175,-73.9783
86278,6939192,40.6877,-73.9427
86280,6895094,40.7296,-73.9813
86281,6820533,40.7788,-73.9806
86286,6842745,40.716,-74.0036
86289,6813959,40.7191,-74.0109
86290,6912491,40.8373,-73.9466
86291,6904229,40.8274,-73.9514
86292,6867519,40.7688,-73.9548
86295,6888330,40.6294,-74.0129
86297,6941970,40.8024,-73.9651
86298,6905565,40.7437,-73.9585
863,7153893,40.7318,-74.0044
8630,7135549,40.7752,-73.9622
86314,6908601,40.7099,-74.0099
86315,6872670,40.7712,-73.9813
86316,6939316,40.7444,-73.9774
86329,6815640,40.7575,-73.9625
8633,7201950,40.7128,-74.0059
86331,6840031,40.7709,-73.9496
86332,6826770,40.7046,-74.0083
86335,6882185,40.7073,-74.0046
86336,6926366,40.7633,-73.9932
86337,6935407,40.7111,-74.0055
8635,7164343,40.7032,-73.9914
86350,6870592,40.7624,-73.9964
86358,6823713,40.7635,-73.9799
86360,6851909,40.6386,-73.945
86364,6945691,40.7674,-73.9903
86368,6854711,40.7073,-74.0046
86369,6895297,40.7966,-73.9476
8637,7125044,40.7081,-74.0065
86371,6894553,40.7467,-73.9852
86373,6929385,40.7575,-73.9626
86375,6923531,40.7299,-73.9827
86377,6852998,40.7349,-73.9937
86380,6856570,40.6444,-73.9521
86382,6937063,40.7845,-73.9503
86385,6913230,40.7328,-73.9904
8639,7094435,40.7813,-73.9525
86396,6930224,40.7274,-73.9787
86397,6823934,40.7505,-73.937
86398,6824418,40.8192,-73.9398
86399,6894868,40.6434,-73.9509
8640,7106233,40.7565,-73.969
86400,6852139,40.7593,-73.9962
86401,6920468,40.78,-73.9473
86402,6860011,40.7568,-73.9982
86405,6859336,40.7271,-73.977
86407,6860801,40.7572,-73.9648
86409,6844260,40.71,-74.0143
8641,7198073,40.8217,-73.9455
86412,6903089,40.7899,-73.9415
86417,6819532,40.7111,-74.0055
86419,6847954,40.7863,-73.9405
86420,6822712,40.7295,-73.9847
86424,6933341,40.7489,-73.9765
86426,6927624,40.7121,-74.0086
86427,6943674,40.7549,-73.969
86429,6899747,40.7238,-73.9902
86432,6815585,40.7814,-73.9507
86433,6929147,40.7701,-73.9859
86434,6886395,40.7714,-73.9929
86435,6867698,40.7273,-73.984
8644,7208273,40.7476,-73.9732
86442,6906542,40.804,-73.9605
86445,6911782,40.7341,-73.9896
86446,6921877,40.7299,-73.9819
86448,6904061,40.7297,-73.9794
86449,6868922,40.7187,-73.9919
8645,7160341,40.7307,-73.9839
86451,6924522,40.7463,-73.9769
86454,6844643,40.7697,-73.9519
86459,6816592,40.708,-74.0149
86460,6843825,40.7337,-73.9775
86461,6884278,40.7062,-74.0099
86462,6830599,40.7199,-73.9968
86463,6846077,40.7502,-73.9406
86464,6848075,40.7047,-74.0076
86466,6943776,40.7399,-73.9812
86475,6947907,40.7445,-73.9746
86476,6818726,40.7074,-74.0122
8648,7179983,40.7438,-73.9743
86484,6835148,40.7459,-73.9564
86486,6814719,40.7872,-73.9796
86487,6942281,40.7084,-74.0057
86492,6878305,40.7609,-73.986
86493,7239297,40.7633,-73.9932
86494,6876953,40.7343,-73.9759
86496,6848777,40.7596,-73.99
86497,6881611,40.7678,-73.9915
865,7175290,40.7464,-73.9802
8650,7214284,40.7486,-73.9805
86500,6841563,40.8241,-73.9416
86502,6830624,40.7846,-73.9489
86503,6920622,40.8544,-73.9309
86504,6869313,40.7247,-73.8475
86506,6919233,40.8234,-73.9406
86507,6901047,40.7067,-74.0072
86508,6933372,40.7447,-73.9741
86510,6910859,40.743,-73.9797
86511,6827047,40.7198,-73.9847
86512,6828077,40.7746,-73.99
86515,6850102,40.7796,-73.9528
86516,6838609,40.7516,-73.969
86518,6873026,40.8668,-73.9264
86522,6820768,40.7905,-73.9688
86527,6833704,40.7344,-74.0001
86528,6938837,40.7249,-73.9785
86531,6838892,40.7264,-73.9836
86532,6867335,40.7208,-73.9825
86534,6935071,40.7739,-73.9893
86535,6851611,40.7923,-73.9771
86539,6940644,40.6872,-73.9571
8654,7108708,40.7198,-73.9974
86540,6886559,40.7902,-73.9678
86541,6923893,40.7635,-73.9799
86542,6941805,40.7196,-73.985
86543,6897459,40.73,-73.9864
86545,6937924,40.753,-73.9695
86546,6877700,40.7736,-73.9067
86547,6834661,40.7444,-73.9757
86548,6813483,40.74,-73.9994
86550,6922475,40.7608,-73.9974
86556,6865194,40.8442,-73.943
86558,6893242,40.7342,-73.9902
8656,7101866,40.7612,-73.9978
86563,6914139,40.7482,-73.989
86564,6822130,40.6502,-73.9639
86567,6841251,40.6942,-73.9337
86573,6868687,40.7264,-73.9802
86576,6860656,40.7656,-73.9857
86578,6890250,40.8162,-73.9417
86579,6835483,40.7626,-73.9772
8658,7123652,40.7376,-73.9827
86582,6925740,40.8015,-73.9668
86587,6923125,40.6409,-73.9621
8659,7119087,40.8421,-73.9386
86591,6830882,40.726,-73.9784
86593,6879375,40.7412,-73.9772
86594,6894106,40.7618,-73.9497
86596,6944691,40.7452,-73.9916
86597,6821976,40.6939,-73.9919
86599,6945355,40.7074,-74.0069
866,7222894,40.7074,-74.0122
8660,7173101,40.7936,-73.9731
86601,6818507,40.761,-73.999
86602,6936422,40.7397,-73.9818
86606,6815861,40.7176,-73.9531
86609,6862362,40.7464,-73.9738
8661,7219815,40.8532,-73.9301
86615,6826263,40.7092,-73.9521
86617,6821476,40.8679,-73.9239
86618,6943934,40.8667,-73.9233
86622,6821103,40.7348,-73.9865
86623,6818894,40.7513,-73.9721
86626,6878031,40.7031,-73.8119
86628,6878480,40.753,-73.9958
8663,7174375,40.7618,-73.9497
86632,6875392,40.6929,-73.9955
86633,6840320,40.787,-73.9741
86634,6855390,40.7446,-73.974
86638,6838704,40.7746,-73.9525
86644,6932670,40.7444,-73.9754
86646,6889347,40.7411,-73.9792
86647,6849540,40.7297,-73.9832
86648,6854384,40.7617,-73.9626
8665,7116150,40.7516,-73.9717
86651,6815254,40.6795,-73.9505
86652,6888191,40.8024,-73.9643
86654,6868323,40.8587,-73.9303
86655,6942846,40.6969,-73.983
86659,6913432,40.7468,-73.9903
8666,7210942,40.7301,-73.9935
86663,6893122,40.7074,-74.0069
86666,6897073,40.7545,-73.9943
86667,6838161,40.7621,-73.9773
86668,6907168,40.729,-73.9785
86671,6833615,40.7353,-73.9773
86679,6919353,40.716,-74.0036
8668,7155224,40.7229,-73.9841
86680,6865343,40.7564,-73.9945
86683,6935732,40.7909,-73.9773
86686,6818895,40.7166,-74.0162
86689,6940727,40.8148,-73.9598
86693,6908258,40.7656,-73.9886
86696,6911229,40.761,-74.0002
86700,6904408,40.7887,-73.971
86701,6852209,40.7466,-73.9788
86706,6814617,40.7506,-73.9844
86709,6921243,40.7478,-73.9489
86710,6884884,40.708,-74.0149
86711,6935828,40.7304,-74.005
86713,6908080,40.7483,-73.9747
86716,6894324,40.6479,-74.0063
86717,6900273,40.7562,-73.9968
86719,6854136,40.8689,-73.9225
86722,6843501,40.7222,-73.9824
86723,6871266,40.7606,-73.9994
86725,6939044,40.7304,-73.986
86728,6820435,40.7612,-73.9978
86737,6879534,40.7656,-73.9886
86739,6911763,40.7373,-73.9961
86742,6857026,40.7074,-74.0069
86743,6932021,40.7753,-73.954
86744,6900647,40.8012,-73.966
86745,6867336,40.7169,-73.8145
86746,6935144,40.732,-73.9745
86747,6813007,40.6594,-73.9838
86750,6869767,40.7111,-74.0055
86756,6874359,40.6213,-74.0238
86760,6859337,40.7633,-73.9785
86761,6921166,40.6862,-73.9996
86764,6816258,40.7084,-74.0057
86769,6845896,40.7649,-73.9702
8677,7089367,40.7976,-73.968
86772,6876334,40.7073,-74.0046
86775,6848043,40.7687,-73.9867
86776,6823667,40.7377,-73.9831
86779,6869745,40.7468,-73.9903
86784,6920053,40.7166,-74.0049
86785,6873897,40.69,-73.9325
86787,6906296,40.7615,-73.9662
86789,6928815,40.7373,-74.0042
8679,7101766,40.7769,-73.9459
86791,6839818,40.7756,-73.9846
86795,6860069,40.7775,-73.9536
8680,7100553,40.7151,-73.9579
86801,6856411,40.7634,-73.9638
86803,6839002,40.7295,-73.9893
86806,6852350,40.7348,-73.9865
86807,6813936,40.7418,-73.982
86810,6868479,40.7892,-73.9705
86814,6922888,40.7694,-73.9261
86817,6879376,40.7633,-73.9628
86818,6892368,40.7551,-73.9928
8682,7106199,40.8657,-73.8909
86820,6848271,40.8265,-73.9427
86821,6855065,40.8198,-73.9578
86825,6901035,40.7716,-73.9812
86827,6919014,40.7399,-73.9864
86828,6918658,40.7073,-74.0175
86833,6894801,40.7878,-73.9678
86838,6850001,40.7542,-73.9955
86839,6849184,40.7443,-73.9805
8684,7103764,40.7553,-73.9953
86840,6821998,40.7348,-73.9865
86843,6818043,40.7272,-73.9916
86847,6814613,40.7409,-73.9812
86850,6886845,40.7382,-74.0023
86852,6904524,40.7062,-74.0099
86853,6924955,40.6959,-73.947
86857,6855023,40.8004,-73.9405
86859,6945883,40.7803,-73.9491
8686,7093241,40.7518,-73.9726
86861,6945841,40.7568,-73.9982
86863,6926728,40.7215,-73.9566
86866,6916600,40.78,-73.949
86868,6852104,40.7804,-73.9514
8687,7108552,40.7267,-73.9844
86875,6898478,40.7637,-73.9847
86877,6860586,40.8079,-73.9522
8688,7168156,40.7639,-73.9855
86882,6862074,40.7957,-73.9727
86883,6849028,40.7372,-73.9981
86885,6924956,40.7677,-73.9916
86887,6938455,40.7185,-73.9827
8689,7199625,40.7074,-74.0069
86892,6852548,40.7182,-74.0148
86893,6903715,40.8198,-73.9578
86894,6885130,40.7749,-73.9782
86895,6818351,40.7462,-73.9952
86901,6926963,40.745,-73.9819
86903,6836461,40.7334,-74.0047
86904,6917067,40.7749,-73.9482
86905,6892859,40.7778,-73.9781
86908,6903086,40.756,-73.9687
8691,7233863,40.6604,-73.9429
86910,6904707,40.7605,-73.9678
86911,6837809,40.8645,-73.9246
86914,6914996,40.7378,-74.0084
86915,6861299,40.7731,-73.948
86918,6879177,40.75,-73.9998
86923,6881935,40.7444,-73.9754
86925,6837297,40.7631,-73.9581
86926,6920818,40.7053,-74.0162
86929,6826834,40.7613,-73.9998
86932,6903862,40.7587,-73.9916
86936,6931870,40.7375,-73.9808
86944,6926569,40.7075,-74.0043
86948,6891278,40.7133,-74.011
86949,6933558,40.7678,-73.9915
86957,6833867,40.8055,-73.9413
86959,6944503,40.7437,-73.9585
86966,6917011,40.7775,-73.9536
86967,6937991,40.7097,-74.0173
86968,6860592,40.7808,-73.9471
86970,6840184,40.7761,-73.9512
86976,6921418,40.7593,-73.9962
86979,6845826,40.7937,-73.9761
86984,6898684,40.7528,-73.9709
86985,6851860,40.755,-73.9663
86987,6884487,40.7064,-74.0096
86993,6941565,40.7228,-73.9945
86996,6928259,40.6997,-73.9152
86998,6934261,40.7773,-73.9463
87,7217009,40.7223,-73.9966
87001,6896979,40.7103,-74.0113
87005,6861953,40.7429,-74.0028
87006,6843720,40.7258,-73.9798
87013,6947529,40.7825,-73.9805
87016,6833976,40.7575,-73.9625
87019,6937301,40.7345,-73.9753
8702,7139205,40.7387,-74.0085
87021,6930800,40.7621,-73.9638
87024,6932451,40.7568,-73.9982
87026,6874553,40.7708,-73.9569
87027,6829629,40.7215,-73.981
87029,6857266,40.7482,-74.0051
87032,6844942,40.7344,-73.9823
87036,6824976,40.7631,-73.9581
87037,6936158,40.776,-73.9839
87038,6914101,40.7701,-73.9492
87039,6883978,40.7767,-73.9455
87043,6944772,40.7846,-73.9742
87044,6818259,40.8005,-73.9686
87046,6813602,40.7801,-73.9512
87047,6892002,40.7486,-73.9814
87049,6870685,40.6968,-73.9829
8705,7522018,40.7873,-73.9807
87051,6920689,40.7111,-74.0055
87053,6816174,40.7224,-73.9923
87055,6828956,40.6941,-73.9829
87057,6859373,40.7246,-74.0023
87061,6924280,40.7237,-73.9898
87065,6907188,40.7692,-73.9596
87066,6884374,40.7083,-74.0061
87069,6934753,40.7284,-73.9831
87071,6832734,40.8441,-73.8292
87073,6892255,40.7859,-73.9438
87076,6854542,40.7318,-73.9822
87077,6904482,40.6814,-73.9263
87078,6915657,40.7937,-73.9761
87079,6826827,40.7621,-73.9956
87081,6897965,40.7885,-73.9784
87082,6873024,40.7067,-74.0101
87085,6881782,40.7582,-73.9634
87089,6918731,40.7206,-73.9883
8709,7216134,40.7073,-74.0046
87090,6842985,40.7306,-74.0092
87092,6853111,40.7316,-73.9959
87097,6843362,40.7425,-73.9926
87098,6870287,40.7878,-73.9434
87099,6833015,40.746,-73.9548
8710,7122073,40.7298,-74.0004
87100,6888279,40.7348,-73.9817
87103,6851601,40.7413,-73.9779
87104,6864823,40.7741,-73.948
87107,6939203,40.7984,-73.9632
8711,7224866,40.7613,-73.9998
87111,6822984,40.7761,-73.9541
87113,6871153,40.7239,-73.9901
87114,6924247,40.7845,-73.976
87115,6839874,40.7176,-73.9531
87117,6921832,40.7649,-73.9868
8712,7214465,40.7443,-73.9912
87122,6873471,40.7476,-73.9965
87123,6872266,40.797,-73.9363
87125,6915771,40.7709,-73.9917
8713,7145412,40.7477,-73.9744
87130,6907019,40.7441,-73.975
87132,6871024,40.7611,-73.9989
87133,6945100,40.7293,-73.9887
87135,6825858,40.7868,-73.9804
87139,6850544,40.7058,-74.0171
87141,6889681,40.734,-73.9817
87146,6820416,40.7555,-73.9666
87151,6898905,40.7756,-73.9846
87156,6872693,40.6882,-73.9615
87157,6830206,40.7616,-73.9884
87161,6892041,40.7794,-73.985
87163,6903201,40.7592,-73.9951
87168,6825519,40.7481,-74.0042
87178,6925216,40.7765,-73.9571
87179,6839441,40.7182,-73.9897
87181,6884684,40.8348,-73.9508
87188,6936963,40.7779,-73.9515
87192,6937935,40.796,-73.9481
87194,6852129,40.7299,-73.9819
87198,6854167,40.7337,-74.0079
872,7143730,42.3459,-71.0794
87200,6828683,40.7269,-73.9787
87201,6885202,40.7441,-73.9964
87204,6946468,40.7586,-73.9938
87208,6836970,40.7548,-73.9944
87212,6887893,40.6897,-73.9799
87213,6813407,40.7365,-74.007
87214,6897302,40.7629,-73.9609
87215,6930586,40.7513,-73.9722
87216,6895850,40.7399,-73.9864
87218,6932765,40.7099,-74.004
87219,6831760,40.7787,-73.9826
8722,7170491,40.7466,-73.9779
87223,6920646,40.7646,-73.9913
87224,6948080,40.7695,-73.9603
87225,6828328,40.764,-73.9591
87227,6884252,40.7942,-73.9691
8723,7171822,40.7358,-73.9857
87233,6829367,40.7571,-73.9647
87239,6940971,40.7701,-73.9529
8724,7212459,40.8268,-73.9394
87240,6912044,40.7951,-73.9676
87242,6862459,40.7047,-74.0096
87243,6814518,40.7409,-73.9812
87248,6818011,40.7522,-73.9702
87250,6879846,40.689,-73.9117
87257,6892905,40.7449,-73.9464
87263,6844126,40.7673,-73.9902
87264,6902991,40.6896,-73.98
87265,6893458,40.7379,-73.9919
87266,6929037,40.7638,-73.9597
87268,6905650,40.6887,-73.9851
87269,6891547,40.7845,-73.976
8727,7181173,40.7892,-73.9705
87273,6943780,40.777,-73.9512
87274,6866574,40.7427,-73.9957
87277,6836450,40.7445,-73.9746
87278,6873011,40.7225,-73.9885
8728,7224941,40.7074,-74.0069
87281,6834893,40.732,-73.9758
87283,6924352,40.7365,-74.0049
87284,6838746,40.7344,-74.0001
87285,6887667,40.7191,-74.0109
87287,6855686,40.7204,-73.9887
87288,6823561,40.7601,-73.99
87294,6930316,40.7419,-74.0014
87295,6874991,40.6184,-74.0391
873,7127900,40.7695,-73.9603
87300,6938224,40.7544,-73.9926
87301,6853985,40.7231,-74.0045
87306,6820287,40.7337,-73.9897
87307,6928221,40.7424,-74.0003
87311,6921394,40.7137,-73.9904
87312,6834119,40.7287,-73.981
87313,6852155,40.7968,-73.9486
87317,6837439,40.7521,-73.9743
8732,7144666,40.7759,-73.9528
87323,6906362,40.7803,-73.976
87326,6917979,40.7705,-73.9485
87327,6822754,40.7035,-73.9897
8733,7132444,40.7412,-73.9772
87334,6875096,40.7619,-73.9854
87348,6844818,40.7943,-73.9675
8735,7208364,40.7688,-73.9608
87358,6916619,40.7233,-73.9958
8736,7218549,40.7436,-73.9727
87360,6883285,40.7515,-73.9413
87361,6874397,40.7479,-74.003
87362,6915727,40.7336,-74.004
87364,6827321,40.7653,-73.967
87365,6892203,40.761,-73.999
87366,6914584,40.7482,-73.989
87369,6910819,40.7831,-73.9713
87377,6859446,40.7687,-73.9883
87382,6936225,40.7677,-73.9916
87383,6898136,40.732,-74.0019
87386,6903332,40.7695,-73.9603
87388,6891100,40.6818,-73.9513
87389,6871059,40.7301,-73.9825
8739,7209748,40.7612,-73.9978
87394,6933173,40.7258,-73.9798
87399,6943894,40.7625,-73.9938
8740,7203248,40.7046,-73.8349
87400,6847084,40.7549,-73.969
87401,6932824,40.7378,-73.9877
87402,6904682,40.7062,-74.0099
87406,6871656,40.8209,-73.9561
87409,6910811,40.7598,-73.9924
8741,7228539,40.7889,-73.9755
87412,6812836,40.7492,-73.9789
8742,7204868,40.7828,-73.9459
87420,6895899,40.7714,-73.9929
87422,6919440,40.7892,-73.9705
87424,6883262,40.7333,-73.975
87426,6941801,40.7073,-74.0046
87430,6922247,40.7337,-73.9897
87432,6816799,40.7434,-73.9933
87433,6906523,40.7198,-73.9849
87435,6844150,40.8234,-73.9457
87437,6946196,40.724,-74.0035
87438,7184389,40.7793,-73.9496
87441,6926757,40.7811,-73.9481
87442,6814185,40.7058,-74.0086
87443,6868514,40.7169,-73.8097
87444,6935580,40.7633,-73.9628
87446,6886478,40.7429,-74.0028
87449,6903112,40.7452,-73.9982
8745,7151772,40.8539,-73.9308
87452,6822623,40.7468,-73.9769
87455,6878313,40.7015,-73.904
87456,6892317,40.7612,-73.9623
87457,7295127,40.7223,-73.9883
87458,6889543,40.7911,-73.9737
87461,6876581,40.7239,-73.9798
87462,6929066,40.781,-73.9479
87463,6866635,40.7661,-73.9918
87468,6934214,40.7251,-73.9518
87470,6902067,40.7081,-74.0065
87471,6847636,40.7372,-73.9981
87472,6918845,40.7592,-73.9948
87473,6860775,40.7548,-73.9944
87474,6860695,40.7476,-74.0008
87476,6905470,40.8377,-73.9388
87477,6863278,40.7587,-73.9908
87478,6861727,40.7196,-73.985
87479,6820204,40.7301,-73.9927
8748,7191015,40.7568,-73.9982
87481,6922271,40.7054,-74.0095
87485,6840411,40.7586,-73.9662
87486,6853668,40.7448,-73.9919
87487,6884172,40.7311,-73.9817
87488,6862193,40.745,-73.9863
8749,7196494,40.7365,-73.9865
87490,6921287,40.7744,-73.9163
87493,6852522,40.7447,-73.9741
87495,6904956,40.7426,-73.9808
87496,6935789,40.7413,-73.9781
87497,6882103,40.7404,-73.929
875,7096090,40.7233,-73.9915
87501,6832399,40.7163,-74.0042
87502,6860973,40.7244,-73.9942
87504,6832333,40.7035,-74.0109
87507,6892706,40.756,-73.9696
87510,6848115,40.6629,-73.9846
87511,6813772,40.7479,-73.9917
87517,6923454,40.7105,-74.009
87518,6826823,40.7472,-73.956
8752,7158379,40.7367,-73.9865
87520,6812715,40.7901,-73.9774
87521,6916287,40.794,-73.9739
87522,6911579,40.8036,-73.9569
8753,7161870,40.7708,-73.9818
87531,6888867,40.7166,-74.0162
87532,6818986,40.7551,-73.9928
87536,6931147,40.7238,-73.8501
87538,6921121,40.7396,-73.9885
87545,6823687,40.7111,-74.0055
8755,7153311,40.6324,-74.0241
87554,6929251,40.7097,-73.9035
87559,6875756,40.7228,-73.9846
87560,6813116,40.7723,-73.9542
87561,6947912,40.7486,-73.8852
87566,6838293,40.76,-73.9938
87568,6846315,40.7468,-73.9818
87569,6891583,40.7664,-73.9863
8757,7228855,40.7743,-73.948
87570,6842663,40.7284,-73.9992
87576,6877410,40.7608,-73.9217
87577,6944042,40.7397,-74.0025
87584,6831361,40.724,-74.0035
87589,6825239,40.7327,-73.9933
87594,6873935,40.746,-73.9754
87597,6937548,40.7793,-73.9495
87599,6838710,40.8008,-73.9611
876,7143025,40.7483,-73.9767
87600,6825790,40.7568,-73.9982
87601,6903869,40.7394,-73.9809
87603,6914573,40.7318,-74.0044
87607,6933417,40.7053,-74.0161
87609,6921222,40.733,-73.9857
8761,7115809,40.7411,-73.9982
87610,6892857,40.7514,-73.9862
87611,6905616,40.8362,-73.9459
87612,6854984,40.7301,-73.9927
87614,6861564,40.7548,-73.9944
87620,6816441,40.7466,-73.9779
87628,6863747,40.7383,-74.0015
87630,6867443,40.7518,-73.9695
87634,6875836,40.7864,-73.9421
87637,6918837,40.8514,-73.9368
87638,6910034,40.761,-73.999
